filename,latency_ms,phone_found,phone_conf,knife_found,knife_conf,cup_found,cup_conf
frame_cam0_1733153138000.png,31.3721,0,0,0,0,1,0.853141
frame_cam0_1733252311000.png,31.4115,0,0,0,0,1,0.89571
frame_cam0_1733350525000.png,31.1979,0,0,0,0,1,0.89571
frame_cam0_1733450441000.png,31.6224,0,0,0,0,1,0.91261
frame_cam0_1733547595000.png,31.7629,0,0,0,0,1,0.91261
frame_cam0_1733646051000.png,31.3816,0,0,0,0,1,0.91261
frame_cam0_1733745760000.png,31.5701,0,0,0,0,1,0.91261
frame_cam0_1733845010000.png,31.5171,0,0,0,0,1,0.91261
frame_cam0_1733943372000.png,31.4561,0,0,0,0,1,0.91261
frame_cam0_1734042082000.png,31.7683,0,0,0,0,1,0.91261
frame_cam0_1734142758000.png,31.318,0,0,0,0,1,0.91261
frame_cam0_1734241036000.png,31.3894,0,0,0,0,1,0.91261
frame_cam0_1734341848000.png,31.3559,0,0,0,0,1,0.91261
frame_cam0_1734449611000.png,31.1645,1,0.257738,0,0,1,0.91261
frame_cam0_1734549064000.png,31.2757,1,0.425016,0,0,1,0.91261
frame_cam0_1734648522000.png,31.099,0,0,0,0,1,0.91261
frame_cam0_1734747725000.png,31.4254,0,0,0,0,1,0.91261
frame_cam0_1734848852000.png,31.4579,0,0,0,0,1,0.91261
frame_cam0_1734954811000.png,31.4126,1,0.257738,0,0,1,0.91261
frame_cam0_1735055605000.png,31.7563,0,0,0,0,1,0.91261
frame_cam0_1735200064000.png,31.5242,0,0,0,0,1,0.91261
frame_cam0_1735299303000.png,31.3205,0,0,0,0,1,0.875985
frame_cam0_1735402559000.png,31.1884,0,0,0,0,1,0.89571
frame_cam0_1735500620000.png,31.2892,0,0,0,0,1,0.91261
frame_cam0_1735599372000.png,31.2079,0,0,0,0,1,0.89571
frame_cam0_1735697404000.png,31.4702,0,0,0,0,1,0.89571
frame_cam0_1735798040000.png,31.3932,0,0,0,0,1,0.89571
frame_cam0_1735896531000.png,31.4022,0,0,0,0,1,0.89571
frame_cam0_1735997203000.png,31.5066,0,0,0,0,1,0.91261
frame_cam0_1736096366000.png,31.3437,0,0,0,0,1,0.91261
frame_cam0_1736196767000.png,31.169,0,0,0,0,1,0.91261
frame_cam0_1736296910000.png,31.3511,0,0,0,0,1,0.89571
frame_cam0_1736399174000.png,31.1609,0,0,0,0,1,0.91261
frame_cam0_1736501662000.png,31.1398,0,0,0,0,1,0.89571
frame_cam0_1736599791000.png,31.1018,0,0,0,0,1,0.91261
frame_cam0_1736699411000.png,31.3888,0,0,0,0,1,0.853141
frame_cam0_1736799770000.png,31.3969,0,0,0,0,1,0.91261
frame_cam0_1736899728000.png,31.2343,1,0.313894,0,0,1,0.89571
frame_cam0_1737004712000.png,31.4758,0,0,0,0,1,0.89571
frame_cam0_1737106442000.png,31.1555,0,0,0,0,1,0.91261
